t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
16.471997719167245,1.8531289051067956,2.7522720658496427,2.1376075144469238,0.4570500384427544,-2.332779699739504e-07,0.46364721295985173,-0.12140164438750731,-0.045999219722620006,0.007263331625744543,0.30075619687017946,-0.026715720487136593,-0.010092997820764874
16.50030012074657,1.8496588566618586,2.760764164490117,2.1440681647872886,0.4560364445742721,-2.3596130670523183e-07,0.46364720632000556,-0.12269675958259915,-0.04577475979335367,0.007345574148026623,0.2999918131300242,-0.0269873125256872,-0.010029511531161644
16.528602522325894,1.8461523215357256,2.7692344283040446,2.1505143964783264,0.4550122632179008,-2.386531199229463e-07,0.4636471996030759,-0.12398545524096577,-0.04554810666002106,0.0074272105905654985,0.29921980160948436,-0.027256952511389883,-0.009965352741155963
16.55690492390522,1.8426094830377509,2.7776826428687684,2.1569460600946084,0.45397755113322,-2.4127918579272946e-07,0.4636471928121249,-0.125267669849418,-0.045319278861766135,0.007508235081940095,0.2984402180912412,-0.02752462289654518,-0.0099005283303114
16.585207325484546,1.839030526204386,2.786108595353351,2.163363007018133,0.45293236566093115,-2.4403695926198437e-07,0.46364718594402976,-0.12654334242390392,-0.045088295075802094,0.00758864173880763,0.29765311884810053,-0.02779030636415342,-0.009835045101628777
16.61350972706387,1.8354156377841027,2.794512074532273,2.1697650894463094,0.451876764719139,-2.4659330344457986e-07,0.4636471790006637,-0.12781241251355424,-0.04485517413313797,0.007668424777967729,0.2968585606366998,-0.02805398579911889,-0.009768909854065914
16.641812128643195,1.8317650062221864,2.8028928707989835,2.1761521604004117,0.4508108068000967,-2.4929457419831037e-07,0.46364717198419464,-0.12907482020494457,-0.0446199350107765,0.007747578524644224,0.2960566006920087,-0.028315644282934795,-0.009702129647641394
16.67011453022252,1.8280788216454213,2.8112507761792824,2.1825240737333753,0.44973455096693976,-2.5197837909232146e-07,0.46364716488998364,-0.13033050612605976,-0.04438259682519366,0.007826097354033378,0.29524729672114797,-0.02857526512858094,-0.00963471139088336
16.698416931801844,1.8243572758466633,2.819585584344516,2.1888806841380273,0.4486480568500531,-2.546140284796073e-07,0.46364715772129617,-0.13157941145025118,-0.044143178835862946,0.007903975700817866,0.2944307068973408,-0.02883283184325646,-0.009566662125333837
16.726719333381173,1.820600562269298,2.8278970906246235,2.195221847155062,0.4475513846437101,-2.5728374356236943e-07,0.4636471504771876,-0.13282147790028603,-0.04390170044491684,0.007981208178957037,0.29360688985423355,-0.029088328147813536,-0.00949798907902579
16.755021734960497,1.816808875991592,2.836185092021,2.2015474191809443,0.446444595102703,-2.5982883123285826e-07,0.4636471431590233,-0.13405664775202863,-0.043658181179204676,0.008057789350701823,0.2927759046793871,-0.029341737996043102,-0.00942869927635659
16.78332413653982,1.8129824137109398,2.8444493872191834,2.2078572574759523,0.4453277495385892,-2.625619370213604e-07,0.4636471357681086,-0.13528486383825847,-0.043412640711484374,0.008133713992265399,0.29193781090836846,-0.02959304553161072,-0.009358800086020042
16.811626538119146,1.8091213737280014,2.8526897766013786,2.214151220171799,0.44420090981628707,-2.6525855740429755e-07,0.4636471282972342,-0.1365060695523952,-0.04316509883412711,0.008208976852967289,0.29109266851859095,-0.029842235141258833,-0.009288298673229322
16.83992893969847,1.8052259559307424,2.860906062258791,2.220429166279607,0.44306413835057357,-2.6776301478371563e-07,0.4636471207542727,-0.1377202088520803,-0.042915575477042237,0.008283572853556818,0.2902405379230353,-0.03008929140876298,-0.009217202450834266
16.868231341277795,1.8012963617783675,2.8690980480038006,2.22669095569772,0.44191749810197267,-2.704070281848084e-07,0.4636471131398185,-0.13892722626278317,-0.042664090688953535,0.00835749693189736,0.2893814799641673,-0.030334199152857174,-0.009145518745534632
16.896533742857123,1.7973327942851598,2.8772655393819475,2.2329364492192463,0.4407610525738281,-2.731373552028173e-07,0.4636471054472106,-0.14012706688125054,-0.042410664647449414,0.008430744167825474,0.28851555590757283,-0.030576943402428676,-0.009073255039177863
16.924836144436448,1.7933354580042218,2.8854083436837423,2.2391655085397026,0.439594865807911,-2.756539178746936e-07,0.4636470976806421,-0.14131967637893816,-0.042155317646087986,0.00850330971510608,0.28764282743572456,-0.03081750941711959,-0.009000418866507074
16.953138546015772,1.7893045590111216,2.8935262699562987,2.245377996264817,0.4384190023810371,-2.783058333840272e-07,0.46364708984308656,-0.14250500100523406,-0.041898070095585244,0.00857518873728377,0.28676335664137437,-0.03105588268528831,-0.008927017604550103
16.981440947595097,1.7852403048874497,2.9016191290147777,2.251573775917867,0.43723352740136223,-2.8099893895408097e-07,0.4636470819266705,-0.14368298759092873,-0.04163894253242373,0.008646376655394833,0.28587720602165667,-0.03129204889398396,-0.008853059075750474
17.00974334917442,1.7811429047042764,2.9096867334536727,2.257752711947177,0.43603850650431664,-2.834899478141237e-07,0.46364707393932303,-0.14485358355122138,-0.04137795558798094,0.008716868748163818,0.2849844384713308,-0.03152599399699704,-0.008778550656273879
17.03804575075375,1.7770125690055354,2.91772889765788,2.263914669733795,0.4348340058488318,-2.861708148907877e-07,0.46364706587785703,-0.14601673688893904,-0.04111513002602195,0.008786660615882194,0.28408511727649616,-0.03175770412904591,-0.008703500250283323
17.066348152333074,1.7728495097913042,2.925745437813621,2.270059515598514,0.4336200921139278,-2.8878113651994907e-07,0.46364705774186976,-0.14717239619760664,-0.040850486697792406,0.008855747792782486,0.28317930610821607,-0.03198716569440236,-0.008627915481545675
