t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
16.939568929876373,5.4642012666813,1.4466560620625626,1.2065570657580995,0.37689024208058824,-0.04690682696097297,0.32616485876066476,0.1666247971833682,-0.02386659682958015,-0.0009658949250974264,0.2403447261380159,0.026507229512951803,0.0014546680690542383
16.9418821306042,5.464586584689346,1.4472121593767722,1.2068518911455648,0.37685973646330495,-0.04691881510267704,0.3260563394235632,0.16656958341692252,-0.02386883093714877,-0.0009659423718981218,0.2404060510204111,0.026510594510284417,0.0014546489921399642
16.944195331332025,5.4649717749657665,1.4477683985644636,1.2071465872271019,0.37682919201812676,-0.04693004125612883,0.32594779376965805,0.16651436448163373,-0.023871065694124817,-0.0009659045600421535,0.24046738368639675,0.02651395925792511,0.0014546797702817643
16.946508532059852,5.465356837498602,1.4483247796436416,1.2074411539725478,0.3767986086675028,-0.046942114613462926,0.32583922188600106,0.1664591403775393,-0.023873299844579636,-0.0009659125821298701,0.24052872413628884,0.02651732443525523,0.0014546433768778814
16.94882173278768,5.465741772275899,1.4488813026323129,1.2077355913489387,0.3767679863346003,-0.0469538085826055,0.3257306207985679,0.16640391110537078,-0.023875534178209847,-0.0009659037863562744,0.24059007236987978,0.026520689086077368,0.001454691504036349
16.951134933515508,5.466126579285702,1.4494379675484823,1.2080298993231826,0.37673732494125123,-0.04696449688309958,0.325621995131662,0.1663486766648598,-0.023877768418131343,-0.0009659611029763154,0.2406514283874216,0.026524054409194763,0.0014546320021001835
16.953448134243335,5.4665112585160545,1.4499947744101556,1.2083240778678477,0.3767066244089706,-0.04697635776324171,0.325513343708068,0.1662934370550044,-0.023880003365759125,-0.0009658537140679266,0.2407127921885791,0.0265274188792768,0.0014546876344058326
16.95576133497116,5.466895809954998,1.4505517232353362,1.2086181269493101,0.3766758846611808,-0.04698818250027508,0.32540466373122806,0.1662381922772593,-0.023882236828427744,-0.0009659546609724473,0.24077416377337113,0.026530784185664257,0.0014546497200979124
16.958074535698987,5.467280233590583,1.451108814042032,1.2089120465349361,0.3766451056200169,-0.04699893468386704,0.325295957853542,0.16618294233133796,-0.023884471834011503,-0.0009658877282006105,0.24083554314220038,0.026534148892516304,0.0014546753898190964
16.960387736426814,5.467664529410849,1.4516660468482472,1.2092058365956428,0.37661428720720835,-0.04700992829762203,0.3251872276998136,0.16612768721640878,-0.0238867057862071,-0.0009659596225053499,0.24089693029465942,0.026537513991282045,0.0014546333966912988
16.96270093715464,5.468048697403841,1.4522234216719874,1.2094994971012472,0.3765834293452691,-0.047021541557556425,0.3250784708938623,0.16607242693270244,-0.023888940739962273,-0.0009658543548119544,0.24095832523052715,0.026540878533181086,0.0014546900535198884
16.96501413788247,5.4684327375576025,1.4527809385312571,1.2097930280192921,0.37655253195733335,-0.04703268937953339,0.32496968731510484,0.16601716148099677,-0.02389117422848661,-0.0009659633232745111,0.24101972795028725,0.026544243888996052,0.0014546604995669449
16.967327338610296,5.468816649860181,1.4533385974440631,1.2100864293186848,0.3765215949650841,-0.04704318968525678,0.3248608789781416,0.16596189086089372,-0.023893409340564678,-0.0009658897915030483,0.24108113845434495,0.026547608720103692,0.001454661799242237
16.969640539338123,5.4692004342996166,1.4538963984284106,1.210379700970977,0.37649061829051483,-0.04705413272324578,0.32475204650764694,0.16590661507167231,-0.0238956432796662,-0.0009659332700193355,0.2411425567418356,0.026550973611420746,0.0014546519578000506
16.97195374006595,5.469584090863956,1.4544543415023041,1.2106728429456042,0.3764596018566206,-0.04706547794715195,0.32464318754350646,0.16585133411427638,-0.023897877900526,-0.000965877607692146,0.24120398281281574,0.026554338405571493,0.0014546807712084104
